ID,Label
10001,0.39350649350649347
10002,0.4584415584415584
10003,0.5428571428571428
10004,0.4415584415584416
10005,0.36363636363636365
10006,0.3727272727272727
10007,0.564935064935065
10008,0.34935064935064936
10009,0.474025974025974
10010,0.44285714285714284
10011,0.5779220779220778
10012,0.45454545454545453
10013,0.3311688311688311
10014,0.46493506493506503
10015,0.4636363636363637
10016,0.5051948051948052
10017,0.3532467532467532
10018,0.4935064935064935
10019,0.35064935064935066
10020,0.6467532467532467
10021,0.5103896103896104
10022,0.36623376623376624
10023,0.477922077922078
10024,0.38051948051948054
10025,0.36103896103896105
10026,0.49999999999999994
10027,0.49999999999999994
10028,0.32987012987012987
10029,0.48701298701298695
10030,0.4181818181818182
10031,0.46623376623376617
10032,0.464935064935065
10033,0.477922077922078
10034,0.41168831168831177
10035,0.35844155844155845
10036,0.43506493506493504
10037,0.612987012987013
10038,0.4805194805194805
10039,0.5285714285714285
10040,0.43246753246753245
10041,0.5805194805194804
10042,0.47792207792207786
10043,0.4194805194805195
10044,0.4766233766233766
10045,0.5012987012987012
10046,0.38831168831168833
10047,0.5636363636363636
10048,0.3415584415584416
10049,0.47662337662337656
10050,0.4402597402597403
10051,0.6883116883116883
10052,0.41038961038961036
10053,0.41948051948051945
10054,0.45584415584415583
10055,0.4090909090909091
10056,0.4857142857142857
10057,0.5415584415584416
10058,0.5545454545454546
10059,0.38441558441558443
10060,0.41818181818181815
10061,0.48051948051948057
10062,0.5103896103896104
10063,0.39350649350649347
10064,0.4584415584415584
10065,0.43246753246753256
10066,0.45714285714285713
10067,0.474025974025974
10068,0.5207792207792208
10069,0.40129870129870127
10070,0.4961038961038961
10071,0.538961038961039
10072,0.4467532467532467
10073,0.4285714285714286
10074,0.39350649350649347
10075,0.43376623376623386
10076,0.5922077922077922
10077,0.41948051948051945
10078,0.4090909090909091
10079,0.41298701298701296
10080,0.448051948051948
10081,0.43376623376623374
10082,0.512987012987013
10083,0.4441558441558442
10084,0.43766233766233764
10085,0.5389610389610389
10086,0.5259740259740261
10087,0.4805194805194805
10088,0.39350649350649347
10089,0.5000000000000001
10090,0.41428571428571426
10091,0.4090909090909091
10092,0.6883116883116883
10093,0.4077922077922078
10094,0.48571428571428577
10095,0.47402597402597396
10096,0.5467532467532468
10097,0.41818181818181815
10098,0.4506493506493507
10099,0.3714285714285715
10100,0.461038961038961
10101,0.40259740259740256
10102,0.4051948051948051
10103,0.7155844155844157
10104,0.3675324675324676
10105,0.32857142857142857
10106,0.4805194805194805
10107,0.43376623376623374
10108,0.42857142857142866
10109,0.4987012987012988
10110,0.4597402597402597
10111,0.5636363636363637
10112,0.4246753246753246
10113,0.5506493506493506
10114,0.38311688311688313
10115,0.35714285714285715
10116,0.41818181818181815
10117,0.3532467532467533
10118,0.6974025974025974
10119,0.4753246753246753
10120,0.4922077922077923
10121,0.35844155844155845
10122,0.44025974025974024
10123,0.5298701298701299
10124,0.4818181818181818
10125,0.4298701298701299
10126,0.34545454545454546
10127,0.4
10128,0.5012987012987012
10129,0.5233766233766234
10130,0.2935064935064935
10131,0.47272727272727266
10132,0.4025974025974026
10133,0.35714285714285715
10134,0.5142857142857143
10135,0.39870129870129867
10136,0.36493506493506495
10137,0.4792207792207792
10138,0.5116883116883116
10139,0.38701298701298703
10140,0.39740259740259737
10141,0.35974025974025975
10142,0.35844155844155845
10143,0.41948051948051945
10144,0.40909090909090917
10145,0.4363636363636363
10146,0.5506493506493506
10147,0.4233766233766234
10148,0.42857142857142866
10149,0.41428571428571426
10150,0.4584415584415585
10151,0.4285714285714286
10152,0.41168831168831177
10153,0.5337662337662338
10154,0.45324675324675334
10155,0.4766233766233766
10156,0.3233766233766233
10157,0.4077922077922077
10158,0.4792207792207792
10159,0.34415584415584416
10160,0.35324675324675325
10161,0.5337662337662338
10162,0.3844155844155843
10163,0.4623376623376622
10164,0.4714285714285715
10165,0.4441558441558442
10166,0.43376623376623386
10167,0.5194805194805195
10168,0.3662337662337663
10169,0.5012987012987012
10170,0.6649350649350649
10171,0.4649350649350649
10172,0.46493506493506503
10173,0.3584415584415584
10174,0.4012987012987013
10175,0.5493506493506494
10176,0.4506493506493507
10177,0.4051948051948052
10178,0.41948051948051945
10179,0.41948051948051945
10180,0.4779220779220779
10181,0.46071428571428574
10182,0.41558441558441567
10183,0.33246753246753247
10184,0.43376623376623374
10185,0.7272727272727273
10186,0.4948051948051948
10187,0.4285714285714285
10188,0.4948051948051948
10189,0.4727272727272727
10190,0.41038961038961036
10191,0.49870129870129865
10192,0.39480519480519477
10193,0.5272727272727272
10194,0.39870129870129867
10195,0.35584415584415585
10196,0.425974025974026
10197,0.5714285714285714
10198,0.43376623376623386
10199,0.49220779220779226
10200,0.3948051948051949
10201,0.4753246753246753
10202,0.38701298701298703
10203,0.5194805194805194
10204,0.5402597402597403
10205,0.5064935064935064
10206,0.33636363636363636
10207,0.3792207792207792
10208,0.41038961038961036
10209,0.43116883116883115
10210,0.538961038961039
10211,0.49090909090909096
10212,0.38311688311688313
10213,0.5311688311688312
10214,0.41948051948051945
10215,0.43636363636363645
10216,0.5025974025974025
10217,0.322077922077922
10218,0.43506493506493504
10219,0.37922077922077924
10220,0.34935064935064936
10221,0.4844155844155844
10222,0.49090909090909096
10223,0.43116883116883126
10224,0.38831168831168833
10225,0.5701298701298702
10226,0.35324675324675325
10227,0.35714285714285715
10228,0.522077922077922
10229,0.3701298701298701
10230,0.48961038961038966
10231,0.41818181818181815
10232,0.4285714285714285
10233,0.4272727272727273
10234,0.6571428571428573
10235,0.38571428571428573
10236,0.39740259740259737
10237,0.474025974025974
10238,0.5584415584415584
10239,0.5662337662337662
10240,0.40909090909090917
10241,0.4025974025974026
10242,0.4298701298701299
10243,0.6727272727272727
10244,0.6506493506493506
10245,0.5467532467532469
10246,0.5415584415584415
10247,0.509090909090909
10248,0.6116883116883117
10249,0.5
10250,0.33636363636363636
10251,0.5714285714285713
10252,0.5311688311688311
10253,0.48051948051948057
10254,0.30779220779220773
10255,0.42337662337662346
10256,0.4051948051948052
10257,0.37922077922077924
10258,0.38441558441558443
10259,0.5688311688311688
10260,0.38701298701298703
10261,0.46753246753246747
10262,0.4987012987012987
10263,0.42207792207792205
10264,0.44415584415584414
10265,0.39480519480519477
10266,0.425974025974026
10267,0.6025974025974026
10268,0.4623376623376623
10269,0.3909090909090909
10270,0.4792207792207792
10271,0.461038961038961
10272,0.4025974025974026
10273,0.2675324675324675
10274,0.4805194805194805
10275,0.46883116883116877
10276,0.5
10277,0.41558441558441556
10278,0.4597402597402597
10279,0.3974025974025974
10280,0.5324675324675324
10281,0.3298701298701298
10282,0.5805194805194804
10283,0.41428571428571437
10284,0.3324675324675325
10285,0.4454545454545454
10286,0.648051948051948
10287,0.5376623376623376
10288,0.41948051948051934
10289,0.41168831168831166
10290,0.5987012987012986
10291,0.3493506493506494
10292,0.4038961038961039
10293,0.38701298701298703
10294,0.41038961038961036
10295,0.4480519480519481
10296,0.3753246753246753
10297,0.6623376623376624
10298,0.5753246753246752
10299,0.37386363636363634
10300,0.557142857142857
10301,0.6298701298701298
10302,0.535064935064935
10303,0.47012987012987023
10304,0.37662337662337664
10305,0.6389610389610391
10306,0.5428571428571428
10307,0.5051948051948052
10308,0.4077922077922077
10309,0.39740259740259737
10310,0.564935064935065
10311,0.3792207792207792
10312,0.4298701298701299
10313,0.45584415584415594
10314,0.4597402597402598
10315,0.49090909090909085
